Date;Country;City;Specie;count;min (ug/m3);max (ug/m3);median (ug/m3)
14-01-2020;US;Manhattan;pm25;72;1.4;24.9;12.1
14-01-2020;US;Houston;pm25;96;1.4;14.0;8.3
14-01-2020;CN;Beijing;pm25;444;5.0;52.1;15.9
15-01-2020;US;Los Angeles;pm25;72;14.0;57.4;32.5
15-01-2020;US;Manhattan;pm25;72;1.2;25.8;12.0
15-01-2020;US;Jacksonville;pm25;163;4.8;21.1;9.1
15-01-2020;US;Houston;pm25;96;4.0;15.4;8.6
15-01-2020;IN;New Delhi;pm25;24;59.3;177.7;107.7
15-01-2020;CN;Shanghai;pm25;863;9.1;245.3;40.7
15-01-2020;CN;Wuhan;pm25;384;38.7;119.4;90.3
15-01-2020;CN;Beijing;pm25;453;10.0;295.9;48.9
16-01-2020;US;Los Angeles;pm25;72;0.7;67.1;25.8
16-01-2020;CN;Beijing;pm25;454;3.1;320.1;34.9
16-01-2020;US;Jacksonville;pm25;162;2.8;15.9;7.6
16-01-2020;US;Manhattan;pm25;59;2.1;30.1;8.8
16-01-2020;US;Houston;pm25;96;2.1;25.8;8.8
16-01-2020;CN;Wuhan;pm25;383;25.8;98.1;57.4
16-01-2020;CN;Shanghai;pm25;843;1.2;26.8;9.1
16-01-2020;IN;New Delhi;pm25;24;115.5;230.2;154.5
17-01-2020;CN;Wuhan;pm25;378;13.0;80.6;40.7
17-01-2020;US;Manhattan;pm25;59;1.2;10.8;6.7
17-01-2020;US;Jacksonville;pm25;164;3.3;13.0;8.3
17-01-2020;CN;Beijing;pm25;470;30.1;424.6;70.9
17-01-2020;US;Houston;pm25;96;3.8;14.9;9.6
17-01-2020;IN;New Delhi;pm25;24;67.1;179.7;109.7
17-01-2020;CN;Shanghai;pm25;867;2.1;338.2;33.9
17-01-2020;US;Los Angeles;pm25;72;2.1;19.2;7.2
18-01-2020;CN;Beijing;pm25;451;10.0;370.1;237.2
18-01-2020;IN;New Delhi;pm25;24;78.7;206.0;123.2
18-01-2020;US;Manhattan;pm25;71;0.2;16.8;6.0
18-01-2020;US;Houston;pm25;96;1.2;12.0;6.0
18-01-2020;US;Los Angeles;pm25;72;2.6;33.4;10.5
18-01-2020;US;Jacksonville;pm25;168;3.3;14.0;7.4
18-01-2020;CN;Shanghai;pm25;880;22.0;383.8;67.1
18-01-2020;CN;Wuhan;pm25;355;17.8;92.2;50.1
19-01-2020;CN;Wuhan;pm25;387;44.0;157.5;94.2
19-01-2020;US;Jacksonville;pm25;168;2.1;11.5;6.7
19-01-2020;IN;New Delhi;pm25;24;88.4;183.8;140.7
19-01-2020;US;Los Angeles;pm25;72;1.2;36.3;12.0
19-01-2020;US;Houston;pm25;89;0.2;23.9;2.4
19-01-2020;CN;Beijing;pm25;479;1.2;284.8;31.1
19-01-2020;CN;Shanghai;pm25;886;55.5;245.3;80.6
19-01-2020;US;Manhattan;pm25;67;0.2;13.5;8.1
20-01-2020;CN;Shanghai;pm25;871;50.9;245.3;107.7
20-01-2020;CN;Beijing;pm25;382;1.2;33.0;7.2
20-01-2020;US;Los Angeles;pm25;72;3.6;39.1;16.8
20-01-2020;US;Manhattan;pm25;66;1.2;16.8;6.9
20-01-2020;US;Houston;pm25;96;0.4;16.8;5.7
20-01-2020;IN;New Delhi;pm25;24;111.6;244.3;136.8
20-01-2020;CN;Wuhan;pm25;268;44.8;150.4;88.4
20-01-2020;US;Jacksonville;pm25;168;2.4;12.5;6.7
21-01-2020;CN;Shanghai;pm25;881;48.0;245.3;90.3
21-01-2020;US;Jacksonville;pm25;160;3.8;27.3;7.4
21-01-2020;IN;New Delhi;pm25;24;121.3;253.5;210.0
21-01-2020;US;Los Angeles;pm25;72;1.9;15.9;8.1
21-01-2020;CN;Beijing;pm25;425;15.9;78.7;44.0
21-01-2020;US;Houston;pm25;96;2.6;23.9;7.9
21-01-2020;US;Manhattan;pm25;72;0.2;19.7;7.4
21-01-2020;CN;Wuhan;pm25;353;46.0;148.4;84.5
22-01-2020;CN;Shanghai;pm25;859;35.9;990.964.959.276.018;74.8
22-01-2020;US;Houston;pm25;95;1.2;38.7;6.0
22-01-2020;US;Manhattan;pm25;70;1.2;26.8;10.5
22-01-2020;CN;Wuhan;pm25;386;44.0;127.1;80.6
22-01-2020;CN;Beijing;pm25;473;38.7;134.9;63.2
22-01-2020;US;Los Angeles;pm25;72;6.0;25.8;11.0
22-01-2020;US;Jacksonville;pm25;164;1.9;16.8;8.3
22-01-2020;IN;New Delhi;pm25;24;146.5;392.8;187.8
23-01-2020;CN;Shanghai;pm25;872;1.2;436.8;23.0
23-01-2020;US;Los Angeles;pm25;72;4.0;28.7;14.9
23-01-2020;IN;New Delhi;pm25;24;26.8;94.2;78.7
23-01-2020;CN;Beijing;pm25;480;4.0;188.8;63.2
23-01-2020;CN;Wuhan;pm25;338;46.0;125.2;80.6
23-01-2020;US;Manhattan;pm25;72;7.4;88.4;16.8
23-01-2020;US;Jacksonville;pm25;168;2.4;17.3;12.5
23-01-2020;US;Houston;pm25;92;0.7;10.0;5.0
24-01-2020;CN;Beijing;pm25;466;12.0;173.7;67.1
24-01-2020;US;Houston;pm25;84;0.7;23.9;6.2
24-01-2020;US;Manhattan;pm25;72;5.2;59.3;21.6
24-01-2020;IN;New Delhi;pm25;24;37.9;159.5;70.9
24-01-2020;CN;Wuhan;pm25;384;8.1;76.8;30.1
24-01-2020;CN;Shanghai;pm25;876;3.1;352.0;37.9
24-01-2020;US;Jacksonville;pm25;156;0.9;17.3;8.3
24-01-2020;US;Los Angeles;pm25;72;7.2;29.6;14.0
25-01-2020;US;Los Angeles;pm25;72;9.1;52.5;22.0
25-01-2020;US;Jacksonville;pm25;166;0.2;20.6;6.2
25-01-2020;CN;Shanghai;pm25;881;1.2;109.7;9.1
25-01-2020;CN;Beijing;pm25;470;41.9;355.0;142.6
25-01-2020;IN;New Delhi;pm25;24;54.1;229.2;111.6
25-01-2020;CN;Wuhan;pm25;387;7.2;129.0;37.9
25-01-2020;US;Houston;pm25;96;1.2;28.2;6.9
25-01-2020;US;Manhattan;pm25;68;0.2;23.9;7.2
26-01-2020;US;Los Angeles;pm25;72;9.8;55.5;18.2
26-01-2020;CN;Shanghai;pm25;873;1.2;33.0;14.0
26-01-2020;US;Manhattan;pm25;72;0.2;17.3;5.2
26-01-2020;CN;Wuhan;pm25;387;6.0;59.3;28.2
26-01-2020;US;Houston;pm25;96;0.9;23.5;6.4
26-01-2020;US;Jacksonville;pm25;167;0.7;18.2;9.6
26-01-2020;CN;Beijing;pm25;480;65.1;321.1;179.7
26-01-2020;IN;New Delhi;pm25;24;65.1;329.2;199.9
27-01-2020;CN;Wuhan;pm25;386;14.9;74.8;44.8
27-01-2020;IN;New Delhi;pm25;24;46.8;267.6;218.1
27-01-2020;US;Houston;pm25;96;1.4;22.0;9.3
27-01-2020;US;Jacksonville;pm25;154;1.6;22.0;8.3
27-01-2020;CN;Shanghai;pm25;884;1.2;63.2;14.9
27-01-2020;US;Los Angeles;pm25;72;5.5;42.8;23.9
27-01-2020;CN;Beijing;pm25;480;76.8;356.5;181.7
27-01-2020;US;Manhattan;pm25;70;1.2;12.0;6.9
28-01-2020;US;Los Angeles;pm25;70;3.1;25.8;11.5
28-01-2020;US;Houston;pm25;95;0.4;17.8;7.2
28-01-2020;IN;New Delhi;pm25;24;70.9;152.5;117.4
28-01-2020;CN;Wuhan;pm25;387;32.0;78.7;55.5
28-01-2020;US;Jacksonville;pm25;161;0.4;32.0;6.2
28-01-2020;CN;Shanghai;pm25;886;2.1;115.5;78.7
28-01-2020;CN;Beijing;pm25;477;109.7;353.5;197.9
28-01-2020;US;Manhattan;pm25;67;1.2;10.8;4.8
29-01-2020;US;Los Angeles;pm25;70;2.1;23.9;10.0
29-01-2020;CN;Beijing;pm25;478;11.0;315.0;61.3
29-01-2020;CN;Wuhan;pm25;385;28.2;78.7;50.9
29-01-2020;US;Jacksonville;pm25;167;4.5;50.1;9.6
29-01-2020;CN;Shanghai;pm25;881;36.7;109.7;63.2
29-01-2020;US;Houston;pm25;92;0.2;8.1;3.1
29-01-2020;IN;New Delhi;pm25;24;36.7;131.0;67.1
29-01-2020;US;Manhattan;pm25;66;0.2;15.4;5.5
30-01-2020;US;Houston;pm25;96;1.2;12.0;6.7
30-01-2020;IN;New Delhi;pm25;24;26.8;161.6;94.2
30-01-2020;CN;Beijing;pm25;476;17.8;115.5;48.9
30-01-2020;US;Manhattan;pm25;55;0.4;15.9;6.9
30-01-2020;US;Los Angeles;pm25;72;4.0;35.5;10.3
30-01-2020;CN;Shanghai;pm25;872;31.1;245.3;69.0
30-01-2020;US;Jacksonville;pm25;168;3.8;14.4;8.6
30-01-2020;CN;Wuhan;pm25;387;29.2;74.8;52.1
31-01-2020;US;Manhattan;pm25;48;7.9;17.3;12.0
31-01-2020;CN;Beijing;pm25;478;1.2;161.6;57.4
31-01-2020;US;Los Angeles;pm25;68;1.4;27.7;11.0
31-01-2020;IN;New Delhi;pm25;24;46.8;155.5;98.1
31-01-2020;CN;Shanghai;pm25;885;11.0;245.3;42.8
31-01-2020;CN;Wuhan;pm25;387;36.7;131.0;61.3
31-01-2020;US;Houston;pm25;96;2.4;21.1;8.1
31-01-2020;US;Jacksonville;pm25;168;4.8;21.1;10.0
01-02-2020;US;Jacksonville;pm25;168;1.6;14.9;6.0
01-02-2020;CN;Shanghai;pm25;873;8.1;245.3;26.8
01-02-2020;US;Los Angeles;pm25;72;4.0;24.9;10.3
01-02-2020;US;Manhattan;pm25;48;7.9;15.4;12.0
01-02-2020;CN;Beijing;pm25;461;1.2;52.1;7.2
01-02-2020;IN;New Delhi;pm25;24;59.3;225.1;96.1
01-02-2020;CN;Wuhan;pm25;387;39.9;100.0;61.3
01-02-2020;US;Houston;pm25;80;0.2;33.0;8.1
02-02-2020;US;Houston;pm25;47;1.9;11.2;7.2
02-02-2020;US;Los Angeles;pm25;72;4.0;34.9;14.9
02-02-2020;CN;Wuhan;pm25;385;39.9;98.1;61.3
02-02-2020;US;Manhattan;pm25;48;2.6;15.9;9.6
02-02-2020;CN;Beijing;pm25;471;1.2;63.2;34.9
02-02-2020;US;Jacksonville;pm25;168;1.2;14.0;6.7
02-02-2020;CN;Shanghai;pm25;873;4.0;65.1;31.1
02-02-2020;IN;New Delhi;pm25;24;61.3;177.7;138.7
03-02-2020;CN;Beijing;pm25;469;1.2;990.964.959.276.018;9.1
03-02-2020;CN;Shanghai;pm25;882;15.9;990.964.959.276.018;59.3
03-02-2020;IN;New Delhi;pm25;24;50.9;186.8;152.5
03-02-2020;US;Jacksonville;pm25;164;2.1;15.9;6.4
03-02-2020;US;Houston;pm25;48;1.2;10.0;6.0
03-02-2020;CN;Wuhan;pm25;385;33.0;129.0;59.3
03-02-2020;US;Los Angeles;pm25;66;1.2;12.5;5.5
03-02-2020;US;Manhattan;pm25;83;3.3;17.3;10.3
04-02-2020;IN;New Delhi;pm25;24;63.2;264.6;188.8
04-02-2020;US;Jacksonville;pm25;167;2.6;19.2;9.3
04-02-2020;CN;Shanghai;pm25;874;6.0;33.9;17.8
04-02-2020;US;Manhattan;pm25;96;8.1;42.4;14.0
04-02-2020;US;Los Angeles;pm25;72;0.9;13.0;6.2
04-02-2020;US;Houston;pm25;47;2.6;20.1;12.0
04-02-2020;CN;Wuhan;pm25;384;33.0;109.7;59.3
04-02-2020;CN;Beijing;pm25;465;1.2;76.8;7.2
05-02-2020;US;Houston;pm25;61;0.2;23.0;6.0
05-02-2020;US;Jacksonville;pm25;168;4.8;18.2;10.3
05-02-2020;CN;Shanghai;pm25;875;11.0;245.3;24.9
05-02-2020;IN;New Delhi;pm25;24;52.9;296.9;136.8
05-02-2020;US;Los Angeles;pm25;72;1.2;26.8;7.2
05-02-2020;US;Manhattan;pm25;71;1.2;16.8;5.0
05-02-2020;CN;Wuhan;pm25;384;34.9;181.7;78.7
05-02-2020;CN;Beijing;pm25;454;2.1;67.1;24.9
06-02-2020;US;Houston;pm25;96;0.4;12.5;5.2
06-02-2020;CN;Beijing;pm25;452;8.1;74.8;42.8
06-02-2020;IN;New Delhi;pm25;24;48.9;218.1;127.1
06-02-2020;CN;Wuhan;pm25;383;2.1;148.4;26.8
06-02-2020;CN;Shanghai;pm25;878;1.2;245.3;13.0
06-02-2020;US;Los Angeles;pm25;66;3.6;22.0;12.5
06-02-2020;US;Jacksonville;pm25;168;6.9;23.5;11.5
06-02-2020;US;Manhattan;pm25;78;0.2;14.9;5.5
07-02-2020;CN;Shanghai;pm25;862;1.2;46.0;21.1
07-02-2020;US;Manhattan;pm25;80;0.7;31.5;8.1
07-02-2020;CN;Beijing;pm25;468;46.0;159.5;72.9
07-02-2020;US;Jacksonville;pm25;168;1.9;13.5;5.7
07-02-2020;US;Los Angeles;pm25;69;3.6;47.6;19.2
07-02-2020;US;Houston;pm25;96;2.1;26.8;9.3
07-02-2020;CN;Wuhan;pm25;382;2.1;35.9;16.8
07-02-2020;IN;New Delhi;pm25;24;67.1;208.0;144.5
08-02-2020;US;Jacksonville;pm25;167;2.4;13.5;5.0
08-02-2020;US;Manhattan;pm25;93;0.2;15.9;7.9
08-02-2020;CN;Shanghai;pm25;883;20.1;245.3;33.0
08-02-2020;CN;Beijing;pm25;475;6.0;236.2;69.0
08-02-2020;US;Los Angeles;pm25;68;8.1;43.6;21.6
08-02-2020;IN;New Delhi;pm25;24;65.1;258.5;166.6
08-02-2020;CN;Wuhan;pm25;382;9.1;37.9;22.0
08-02-2020;US;Houston;pm25;94;2.1;29.2;8.6
09-02-2020;CN;Beijing;pm25;470;46.0;248.3;132.9
09-02-2020;CN;Shanghai;pm25;878;37.9;245.3;72.9
09-02-2020;US;Jacksonville;pm25;144;3.3;25.4;8.3
09-02-2020;US;Manhattan;pm25;72;0.4;19.7;9.1
09-02-2020;US;Los Angeles;pm25;48;3.1;23.0;10.0
09-02-2020;US;Houston;pm25;72;2.6;14.0;7.2
09-02-2020;CN;Wuhan;pm25;384;13.0;109.7;30.1
09-02-2020;IN;New Delhi;pm25;24;69.0;254.5;173.7
10-02-2020;CN;Shanghai;pm25;855;6.0;105.8;44.8
10-02-2020;IN;New Delhi;pm25;24;74.8;334.2;170.6
10-02-2020;US;Manhattan;pm25;50;4.8;18.7;10.0
10-02-2020;CN;Wuhan;pm25;384;16.8;74.8;37.9
10-02-2020;US;Jacksonville;pm25;143;2.8;18.2;7.2
10-02-2020;US;Houston;pm25;72;1.2;20.6;12.1
10-02-2020;CN;Beijing;pm25;451;74.8;272.7;138.7
10-02-2020;US;Los Angeles;pm25;47;3.1;20.6;9.1
11-02-2020;US;Los Angeles;pm25;48;2.1;20.1;8.1
11-02-2020;CN;Beijing;pm25;450;96.1;330.2;196.9
11-02-2020;CN;Shanghai;pm25;849;1.2;50.9;23.9
11-02-2020;US;Jacksonville;pm25;140;3.6;74.8;7.2
11-02-2020;CN;Wuhan;pm25;383;6.0;70.9;25.8
11-02-2020;US;Houston;pm25;67;0.7;8.1;3.1
11-02-2020;US;Manhattan;pm25;67;1.2;25.8;7.6
11-02-2020;IN;New Delhi;pm25;24;63.2;294.9;174.7
12-02-2020;CN;Wuhan;pm25;383;10.0;48.0;24.9
12-02-2020;US;Los Angeles;pm25;48;7.2;22.0;11.0
12-02-2020;US;Jacksonville;pm25;141;2.4;13.0;8.3
12-02-2020;IN;New Delhi;pm25;24;74.8;343.3;167.6
12-02-2020;US;Houston;pm25;69;0.4;18.7;4.8
12-02-2020;CN;Beijing;pm25;452;140.7;297.9;216.0
12-02-2020;CN;Shanghai;pm25;841;6.0;105.8;40.7
12-02-2020;US;Manhattan;pm25;69;2.1;17.3;8.3
13-02-2020;CN;Beijing;pm25;450;88.4;276.7;211.0
13-02-2020;IN;New Delhi;pm25;24;52.1;186.8;92.2
13-02-2020;CN;Shanghai;pm25;858;9.1;107.7;50.1
13-02-2020;US;Houston;pm25;70;1.2;9.1;4.5
13-02-2020;CN;Wuhan;pm25;380;7.2;69.0;21.1
13-02-2020;US;Jacksonville;pm25;129;6.4;19.2;10.3
13-02-2020;US;Manhattan;pm25;68;0.7;32.5;7.4
13-02-2020;US;Los Angeles;pm25;48;6.0;40.3;14.9
14-02-2020;CN;Beijing;pm25;441;2.1;210.0;23.9
14-02-2020;IN;New Delhi;pm25;24;33.9;125.2;69.0
14-02-2020;CN;Wuhan;pm25;372;8.1;59.3;20.1
14-02-2020;US;Jacksonville;pm25;120;2.1;10.8;5.7
14-02-2020;US;Los Angeles;pm25;48;6.2;34.9;14.9
14-02-2020;US;Manhattan;pm25;57;2.1;11.2;6.7
14-02-2020;US;Houston;pm25;72;1.2;17.8;4.5
14-02-2020;CN;Shanghai;pm25;853;1.2;395.9;16.8
15-02-2020;CN;Beijing;pm25;439;1.2;14.9;6.0
15-02-2020;US;Jacksonville;pm25;120;2.8;12.0;6.9
15-02-2020;US;Houston;pm25;72;3.8;22.0;8.1
15-02-2020;CN;Shanghai;pm25;836;1.2;300.9;12.0
15-02-2020;IN;New Delhi;pm25;24;41.9;132.9;80.6
15-02-2020;US;Los Angeles;pm25;48;8.6;37.5;17.8
15-02-2020;CN;Wuhan;pm25;381;1.2;78.7;13.0
15-02-2020;US;Manhattan;pm25;70;0.7;16.8;6.0
16-02-2020;CN;Shanghai;pm25;839;3.1;245.3;23.0
16-02-2020;US;Los Angeles;pm25;48;9.6;30.1;17.8
16-02-2020;US;Jacksonville;pm25;119;0.4;14.4;6.9
16-02-2020;CN;Beijing;pm25;431;1.2;32.0;4.0
16-02-2020;US;Manhattan;pm25;71;2.4;22.5;8.6
16-02-2020;US;Houston;pm25;72;3.1;26.8;8.6
16-02-2020;IN;New Delhi;pm25;24;55.5;197.9;109.7
16-02-2020;CN;Wuhan;pm25;381;1.2;26.8;12.0
17-02-2020;US;Los Angeles;pm25;48;10.8;38.3;19.7
17-02-2020;US;Manhattan;pm25;70;2.6;25.4;11.0
17-02-2020;CN;Beijing;pm25;448;1.2;31.1;6.0
17-02-2020;US;Houston;pm25;72;4.0;17.8;12.0
17-02-2020;CN;Wuhan;pm25;381;1.2;32.0;14.0
17-02-2020;US;Jacksonville;pm25;120;3.6;12.0;7.6
17-02-2020;IN;New Delhi;pm25;24;33.0;329.2;109.7
17-02-2020;CN;Shanghai;pm25;840;2.1;37.9;16.8
18-02-2020;US;Los Angeles;pm25;48;8.1;29.2;15.9
18-02-2020;US;Jacksonville;pm25;116;4.5;17.8;8.6
18-02-2020;IN;New Delhi;pm25;24;50.9;216.0;119.4
18-02-2020;CN;Shanghai;pm25;850;2.1;40.7;18.7
18-02-2020;US;Houston;pm25;72;2.4;21.1;13.0
18-02-2020;CN;Beijing;pm25;454;4.0;52.1;16.8
18-02-2020;US;Manhattan;pm25;72;4.0;22.0;9.1
18-02-2020;CN;Wuhan;pm25;379;2.1;46.8;18.7
19-02-2020;CN;Beijing;pm25;450;14.9;138.7;57.4
19-02-2020;US;Jacksonville;pm25;117;3.6;49.7;7.4
19-02-2020;CN;Wuhan;pm25;383;9.1;40.7;26.8
19-02-2020;IN;New Delhi;pm25;24;55.5;239.3;111.6
19-02-2020;US;Los Angeles;pm25;47;11.2;33.9;21.1
19-02-2020;US;Houston;pm25;70;0.7;8.1;3.1
19-02-2020;CN;Shanghai;pm25;849;1.2;30.1;13.0
19-02-2020;US;Manhattan;pm25;65;1.9;29.6;6.0
20-02-2020;CN;Shanghai;pm25;858;1.2;57.4;14.9
20-02-2020;CN;Beijing;pm25;454;67.1;138.7;109.7
20-02-2020;US;Manhattan;pm25;70;0.2;17.3;4.8
20-02-2020;US;Houston;pm25;70;0.9;7.4;3.1
20-02-2020;US;Jacksonville;pm25;120;1.2;23.9;10.0
20-02-2020;US;Los Angeles;pm25;48;7.4;37.9;21.1
20-02-2020;CN;Wuhan;pm25;384;9.1;101.9;35.9
20-02-2020;IN;New Delhi;pm25;24;54.1;150.4;109.7
21-02-2020;CN;Shanghai;pm25;856;6.0;69.0;20.1
21-02-2020;US;Los Angeles;pm25;48;5.0;39.5;13.0
21-02-2020;US;Jacksonville;pm25;120;0.7;11.0;6.7
21-02-2020;US;Houston;pm25;72;1.4;11.0;5.5
21-02-2020;CN;Wuhan;pm25;382;14.0;88.4;39.9
21-02-2020;IN;New Delhi;pm25;24;12.0;140.7;36.7
21-02-2020;US;Manhattan;pm25;63;0.2;16.8;5.0
21-02-2020;CN;Beijing;pm25;450;1.2;180.7;105.8
22-02-2020;US;Jacksonville;pm25;120;4.8;12.5;7.2
22-02-2020;CN;Shanghai;pm25;861;2.1;125.2;65.1
22-02-2020;CN;Beijing;pm25;439;1.2;55.5;7.2
22-02-2020;IN;New Delhi;pm25;24;44.0;121.3;55.5
22-02-2020;US;Los Angeles;pm25;47;1.9;15.9;8.1
22-02-2020;US;Houston;pm25;104;2.6;17.8;8.1
22-02-2020;CN;Wuhan;pm25;383;18.7;84.5;40.7
22-02-2020;US;Manhattan;pm25;55;0.7;34.4;7.9
23-02-2020;US;Los Angeles;pm25;48;6.0;14.9;11.0
23-02-2020;CN;Wuhan;pm25;384;13.0;222.1;33.0
23-02-2020;US;Manhattan;pm25;46;3.8;31.5;9.3
23-02-2020;CN;Beijing;pm25;451;8.1;103.9;39.9
23-02-2020;US;Houston;pm25;120;2.4;14.0;6.7
23-02-2020;IN;New Delhi;pm25;24;36.7;162.6;76.8
23-02-2020;CN;Shanghai;pm25;854;7.2;86.4;25.8
23-02-2020;US;Jacksonville;pm25;120;2.6;16.8;6.0
24-02-2020;CN;Shanghai;pm25;864;13.0;61.3;36.7
24-02-2020;US;Jacksonville;pm25;131;0.2;57.4;7.2
24-02-2020;CN;Beijing;pm25;447;22.0;148.4;57.4
24-02-2020;IN;New Delhi;pm25;24;41.9;103.9;59.3
24-02-2020;US;Manhattan;pm25;58;1.9;44.0;14.4
24-02-2020;US;Los Angeles;pm25;68;6.7;24.9;14.4
24-02-2020;CN;Wuhan;pm25;380;21.1;61.3;37.9
24-02-2020;US;Houston;pm25;120;0.7;15.9;6.0
25-02-2020;US;Los Angeles;pm25;72;6.0;33.4;13.0
25-02-2020;CN;Shanghai;pm25;876;11.0;990.964.959.276.018;33.0
25-02-2020;US;Houston;pm25;92;1.6;22.0;7.2
25-02-2020;CN;Wuhan;pm25;366;31.1;105.8;67.1
25-02-2020;CN;Beijing;pm25;461;14.9;140.7;52.1
25-02-2020;US;Manhattan;pm25;62;6.0;29.6;12.5
25-02-2020;US;Jacksonville;pm25;144;1.2;19.2;7.6
25-02-2020;IN;New Delhi;pm25;24;46.0;318.1;117.4
26-02-2020;CN;Beijing;pm25;446;12.0;100.0;30.1
26-02-2020;US;Houston;pm25;72;0.7;8.1;4.0
26-02-2020;US;Los Angeles;pm25;69;0.2;23.0;12.0
26-02-2020;US;Manhattan;pm25;47;0.7;25.8;8.8
26-02-2020;IN;New Delhi;pm25;24;52.9;231.2;117.4
26-02-2020;CN;Wuhan;pm25;378;9.1;98.1;48.0
26-02-2020;US;Jacksonville;pm25;139;0.4;14.0;6.2
26-02-2020;CN;Shanghai;pm25;872;5.0;82.6;24.9
27-02-2020;CN;Shanghai;pm25;883;10.0;69.0;23.9
27-02-2020;CN;Wuhan;pm25;383;5.0;69.0;30.1
27-02-2020;US;Manhattan;pm25;34;0.9;7.9;3.3
27-02-2020;IN;New Delhi;pm25;24;70.9;156.5;96.1
27-02-2020;CN;Beijing;pm25;455;6.0;61.3;24.9
27-02-2020;US;Jacksonville;pm25;141;2.1;13.5;4.8
27-02-2020;US;Los Angeles;pm25;66;2.1;25.4;11.0
27-02-2020;US;Houston;pm25;72;0.9;15.9;5.7
28-02-2020;US;Jacksonville;pm25;144;3.1;25.8;7.6
28-02-2020;US;Houston;pm25;50;2.1;15.4;5.5
28-02-2020;IN;New Delhi;pm25;24;65.1;131.0;82.6
28-02-2020;CN;Shanghai;pm25;879;6.0;69.0;29.2
28-02-2020;CN;Beijing;pm25;451;31.1;146.5;55.5
28-02-2020;US;Manhattan;pm25;47;1.2;25.4;5.2
28-02-2020;CN;Wuhan;pm25;373;2.1;48.0;10.0
28-02-2020;US;Los Angeles;pm25;72;1.9;24.9;8.1
29-02-2020;CN;Shanghai;pm25;888;1.2;61.3;22.0
29-02-2020;CN;Beijing;pm25;460;18.7;160.5;70.9
29-02-2020;US;Los Angeles;pm25;72;3.3;17.3;10.0
29-02-2020;IN;New Delhi;pm25;24;24.9;76.8;61.3
29-02-2020;CN;Wuhan;pm25;381;2.1;61.3;13.0
29-02-2020;US;Jacksonville;pm25;144;1.9;54.1;8.3
29-02-2020;US;Manhattan;pm25;45;0.2;9.1;4.3
01-03-2020;US;Manhattan;pm25;63;0.2;26.8;5.7
01-03-2020;CN;Shanghai;pm25;873;2.1;48.9;14.9
01-03-2020;US;Jacksonville;pm25;144;3.3;55.5;12.1
01-03-2020;US;Houston;pm25;5;7.2;12.0;9.6
01-03-2020;IN;New Delhi;pm25;24;12.0;69.0;33.0
01-03-2020;US;Los Angeles;pm25;72;0.9;14.0;9.1
01-03-2020;CN;Wuhan;pm25;381;8.1;54.1;25.8
01-03-2020;CN;Beijing;pm25;470;1.2;67.1;9.1
02-03-2020;US;Manhattan;pm25;48;4.8;20.6;9.6
02-03-2020;US;Houston;pm25;27;4.8;16.3;11.0
02-03-2020;CN;Beijing;pm25;476;3.1;111.6;20.1
02-03-2020;US;Los Angeles;pm25;38;4.0;18.7;8.1
02-03-2020;CN;Wuhan;pm25;373;12.0;46.0;24.9
02-03-2020;IN;New Delhi;pm25;24;59.3;125.2;80.6
02-03-2020;US;Jacksonville;pm25;94;0.2;21.1;8.8
02-03-2020;CN;Shanghai;pm25;856;7.2;46.0;23.0
03-03-2020;US;Houston;pm25;86;6.9;28.2;12.5
03-03-2020;US;Manhattan;pm25;55;2.4;32.0;12.0
03-03-2020;CN;Beijing;pm25;143;1.2;72.9;50.1
03-03-2020;IN;New Delhi;pm25;7;41.9;109.7;59.3
03-03-2020;CN;Shanghai;pm25;263;3.1;35.9;17.8
03-03-2020;CN;Wuhan;pm25;103;12.0;46.0;23.9
03-03-2020;US;Los Angeles;pm25;50;1.2;20.1;7.6
03-03-2020;US;Jacksonville;pm25;86;6.9;16.8;10.0
04-03-2020;US;Manhattan;pm25;68;0.2;25.4;4.5
04-03-2020;US;Houston;pm25;116;0.4;23.9;7.2
04-03-2020;CN;Shanghai;pm25;853;1.2;67.1;24.9
04-03-2020;IN;New Delhi;pm25;24;20.1;125.2;72.9
04-03-2020;CN;Wuhan;pm25;382;12.0;59.3;28.2
04-03-2020;US;Los Angeles;pm25;72;8.6;22.5;14.0
04-03-2020;US;Jacksonville;pm25;140;3.6;45.2;12.1
04-03-2020;CN;Beijing;pm25;447;1.2;50.1;9.1
05-03-2020;CN;Beijing;pm25;454;12.0;78.7;35.9
05-03-2020;CN;Wuhan;pm25;387;23.0;74.8;48.0
05-03-2020;CN;Shanghai;pm25;854;2.1;990.964.959.276.018;21.1
05-03-2020;US;Los Angeles;pm25;64;7.2;47.6;17.8
05-03-2020;IN;New Delhi;pm25;24;13.0;48.9;26.8
05-03-2020;US;Manhattan;pm25;65;0.4;18.7;5.5
05-03-2020;US;Jacksonville;pm25;143;2.4;21.1;8.8
05-03-2020;US;Houston;pm25;115;0.2;24.9;4.3
06-03-2020;CN;Wuhan;pm25;386;18.7;61.3;39.9
06-03-2020;US;Manhattan;pm25;72;0.2;20.1;6.2
06-03-2020;US;Los Angeles;pm25;72;4.3;35.9;13.5
06-03-2020;US;Houston;pm25;120;0.4;19.2;8.1
06-03-2020;CN;Shanghai;pm25;853;2.1;50.9;21.1
06-03-2020;US;Jacksonville;pm25;144;0.7;14.9;3.6
06-03-2020;IN;New Delhi;pm25;24;10.0;32.0;18.7
